timestep_time,vehicle_angle,vehicle_id,vehicle_lane,vehicle_pos,vehicle_slope,vehicle_speed,vehicle_type,vehicle_x,vehicle_y
10.65,,,,,,,,,
10.66,,,,,,,,,
10.67,,,,,,,,,
10.68,,,,,,,,,
10.69,,,,,,,,,
10.70,,,,,,,,,
10.71,,,,,,,,,
10.72,,,,,,,,,
10.73,,,,,,,,,
10.74,,,,,,,,,
10.75,,,,,,,,,
10.76,,,,,,,,,
10.77,,,,,,,,,
10.78,,,,,,,,,
10.79,,,,,,,,,
10.80,,,,,,,,,
10.81,,,,,,,,,
10.82,,,,,,,,,
10.83,,,,,,,,,
10.84,,,,,,,,,
10.85,,,,,,,,,
10.86,,,,,,,,,
10.87,,,,,,,,,
10.88,,,,,,,,,
10.89,,,,,,,,,
10.90,,,,,,,,,
10.91,,,,,,,,,
10.92,,,,,,,,,
10.93,,,,,,,,,
10.94,,,,,,,,,
10.95,,,,,,,,,
10.96,,,,,,,,,
10.97,,,,,,,,,
10.98,,,,,,,,,
10.99,,,,,,,,,
11.00,,,,,,,,,
11.01,,,,,,,,,
11.02,,,,,,,,,
11.03,,,,,,,,,
11.04,,,,,,,,,
11.05,,,,,,,,,
11.06,,,,,,,,,
11.07,,,,,,,,,
11.08,,,,,,,,,
11.09,,,,,,,,,
11.10,,,,,,,,,
11.11,,,,,,,,,
11.12,,,,,,,,,
11.13,,,,,,,,,
11.14,,,,,,,,,
11.15,,,,,,,,,
11.16,,,,,,,,,
11.17,,,,,,,,,
11.18,,,,,,,,,
11.19,,,,,,,,,
11.20,,,,,,,,,
11.21,,,,,,,,,
11.22,,,,,,,,,
11.23,,,,,,,,,
11.24,,,,,,,,,
11.25,,,,,,,,,
11.26,,,,,,,,,
11.27,,,,,,,,,
11.28,,,,,,,,,
11.29,,,,,,,,,
11.30,,,,,,,,,
11.31,,,,,,,,,
11.32,,,,,,,,,
11.33,,,,,,,,,
11.34,,,,,,,,,
11.35,,,,,,,,,
11.36,,,,,,,,,
11.37,,,,,,,,,
11.38,,,,,,,,,
11.39,,,,,,,,,
11.40,,,,,,,,,
11.41,,,,,,,,,
11.42,,,,,,,,,
11.43,,,,,,,,,
11.44,,,,,,,,,
11.45,,,,,,,,,
11.46,,,,,,,,,
11.47,,,,,,,,,
11.48,,,,,,,,,
11.49,,,,,,,,,
11.50,,,,,,,,,
11.51,,,,,,,,,
11.52,,,,,,,,,
11.53,,,,,,,,,
11.54,,,,,,,,,
11.55,,,,,,,,,
11.56,,,,,,,,,
11.57,,,,,,,,,
11.58,,,,,,,,,
11.59,,,,,,,,,
11.60,,,,,,,,,
11.61,,,,,,,,,
11.62,,,,,,,,,
11.63,,,,,,,,,
11.64,,,,,,,,,
11.65,,,,,,,,,
11.66,,,,,,,,,
11.67,,,,,,,,,
11.68,,,,,,,,,
11.69,,,,,,,,,
11.70,,,,,,,,,
11.71,,,,,,,,,
11.72,,,,,,,,,
11.73,,,,,,,,,
11.74,,,,,,,,,
11.75,,,,,,,,,
11.76,,,,,,,,,
11.77,,,,,,,,,
11.78,,,,,,,,,
11.79,,,,,,,,,
11.80,,,,,,,,,
11.81,,,,,,,,,
11.82,,,,,,,,,
11.83,,,,,,,,,
11.84,,,,,,,,,
11.85,,,,,,,,,
11.86,,,,,,,,,
11.87,,,,,,,,,
11.88,,,,,,,,,
11.89,,,,,,,,,
11.90,,,,,,,,,
11.91,,,,,,,,,
11.92,,,,,,,,,
11.93,,,,,,,,,
11.94,,,,,,,,,
11.95,,,,,,,,,
11.96,,,,,,,,,
11.97,,,,,,,,,
11.98,,,,,,,,,
11.99,,,,,,,,,
12.00,,,,,,,,,
12.01,,,,,,,,,
12.02,,,,,,,,,
12.03,,,,,,,,,
12.04,,,,,,,,,
12.05,,,,,,,,,
12.06,,,,,,,,,
12.07,,,,,,,,,
12.08,,,,,,,,,
12.09,,,,,,,,,
12.10,,,,,,,,,
12.11,,,,,,,,,
12.12,,,,,,,,,
12.13,,,,,,,,,
12.14,,,,,,,,,
12.15,,,,,,,,,
12.16,,,,,,,,,
12.17,,,,,,,,,
12.18,,,,,,,,,
12.19,,,,,,,,,
12.20,,,,,,,,,
12.21,,,,,,,,,
12.22,,,,,,,,,
12.23,,,,,,,,,
12.24,,,,,,,,,
12.25,,,,,,,,,
12.26,,,,,,,,,
12.27,,,,,,,,,
12.28,,,,,,,,,
12.29,,,,,,,,,
12.30,,,,,,,,,
12.31,,,,,,,,,
12.32,,,,,,,,,
12.33,,,,,,,,,
12.34,,,,,,,,,
12.35,,,,,,,,,
12.36,,,,,,,,,
12.37,,,,,,,,,
12.38,,,,,,,,,
12.39,,,,,,,,,
12.40,,,,,,,,,
12.41,,,,,,,,,
12.42,,,,,,,,,
12.43,,,,,,,,,
12.44,,,,,,,,,
12.45,,,,,,,,,
12.46,,,,,,,,,
12.47,,,,,,,,,
12.48,,,,,,,,,
12.49,,,,,,,,,
12.50,,,,,,,,,
12.51,,,,,,,,,
12.52,,,,,,,,,
12.53,,,,,,,,,
12.54,,,,,,,,,
12.55,,,,,,,,,
12.56,,,,,,,,,
12.57,,,,,,,,,
12.58,,,,,,,,,
12.59,,,,,,,,,
12.60,,,,,,,,,
12.61,,,,,,,,,
12.62,,,,,,,,,
12.63,,,,,,,,,
12.64,,,,,,,,,
12.65,,,,,,,,,
12.66,,,,,,,,,
12.67,,,,,,,,,
12.68,,,,,,,,,
12.69,,,,,,,,,
12.70,,,,,,,,,
12.71,,,,,,,,,
12.72,,,,,,,,,
12.73,,,,,,,,,
12.74,,,,,,,,,
12.75,,,,,,,,,
12.76,,,,,,,,,
12.77,,,,,,,,,
12.78,,,,,,,,,
12.79,,,,,,,,,
12.80,,,,,,,,,
12.81,,,,,,,,,
12.82,,,,,,,,,
12.83,,,,,,,,,
12.84,,,,,,,,,
12.85,,,,,,,,,
12.86,,,,,,,,,
12.87,,,,,,,,,
12.88,,,,,,,,,
12.89,,,,,,,,,
12.90,,,,,,,,,
12.91,,,,,,,,,
12.92,,,,,,,,,
12.93,,,,,,,,,
12.94,,,,,,,,,
12.95,,,,,,,,,
12.96,,,,,,,,,
12.97,,,,,,,,,
12.98,,,,,,,,,
12.99,,,,,,,,,
13.00,,,,,,,,,
13.01,,,,,,,,,
13.02,,,,,,,,,
13.03,,,,,,,,,
13.04,,,,,,,,,
13.05,,,,,,,,,
13.06,,,,,,,,,
13.07,,,,,,,,,
13.08,,,,,,,,,
13.09,,,,,,,,,
13.10,,,,,,,,,
13.11,,,,,,,,,
13.12,,,,,,,,,
13.13,,,,,,,,,
13.14,,,,,,,,,
13.15,,,,,,,,,
13.16,,,,,,,,,
13.17,,,,,,,,,
13.18,,,,,,,,,
13.19,,,,,,,,,
13.20,,,,,,,,,
13.21,,,,,,,,,
13.22,,,,,,,,,
13.23,,,,,,,,,
13.24,,,,,,,,,
13.25,,,,,,,,,
13.26,,,,,,,,,
13.27,,,,,,,,,
13.28,,,,,,,,,
13.29,,,,,,,,,
13.30,,,,,,,,,
13.31,,,,,,,,,
13.32,,,,,,,,,
13.33,,,,,,,,,
13.34,,,,,,,,,
13.35,,,,,,,,,
13.36,,,,,,,,,
13.37,,,,,,,,,
13.38,,,,,,,,,
13.39,,,,,,,,,
13.40,,,,,,,,,
13.41,,,,,,,,,
13.42,,,,,,,,,
13.43,,,,,,,,,
13.44,,,,,,,,,
13.45,,,,,,,,,
13.46,,,,,,,,,
13.47,,,,,,,,,
13.48,,,,,,,,,
13.49,,,,,,,,,
13.50,,,,,,,,,
13.51,,,,,,,,,
13.52,,,,,,,,,
13.53,227.86,veh8,31415835_0,5.10,0.00,20.79,veh_passenger,1463.99,1424.18
13.54,227.86,veh8,31415835_0,5.31,0.00,20.78,veh_passenger,1463.83,1424.04
13.55,227.86,veh8,31415835_0,5.52,0.00,20.78,veh_passenger,1463.68,1423.90
13.56,227.86,veh8,31415835_0,5.72,0.00,20.79,veh_passenger,1463.53,1423.76
13.57,227.86,veh8,31415835_0,5.93,0.00,20.78,veh_passenger,1463.37,1423.62
13.58,227.86,veh8,31415835_0,6.14,0.00,20.77,veh_passenger,1463.22,1423.48
13.59,227.86,veh8,31415835_0,6.35,0.00,20.76,veh_passenger,1463.06,1423.34
13.60,227.86,veh8,31415835_0,6.55,0.00,20.76,veh_passenger,1462.91,1423.20
13.61,227.86,veh8,31415835_0,6.76,0.00,20.77,veh_passenger,1462.76,1423.06
13.62,227.86,veh8,31415835_0,6.97,0.00,20.77,veh_passenger,1462.60,1422.92
13.63,227.86,veh8,31415835_0,7.18,0.00,20.76,veh_passenger,1462.45,1422.78
13.64,227.86,veh8,31415835_0,7.38,0.00,20.76,veh_passenger,1462.29,1422.64
13.65,227.86,veh8,31415835_0,7.59,0.00,20.76,veh_passenger,1462.14,1422.51
13.66,227.86,veh8,31415835_0,7.80,0.00,20.75,veh_passenger,1461.99,1422.37
13.67,227.86,veh8,31415835_0,8.01,0.00,20.75,veh_passenger,1461.83,1422.23
13.68,227.86,veh8,31415835_0,8.21,0.00,20.75,veh_passenger,1461.68,1422.09
13.69,227.86,veh8,31415835_0,8.42,0.00,20.75,veh_passenger,1461.53,1421.95
13.70,227.86,veh8,31415835_0,8.63,0.00,20.75,veh_passenger,1461.37,1421.81
13.71,227.86,veh8,31415835_0,8.84,0.00,20.75,veh_passenger,1461.22,1421.67
13.72,227.86,veh8,31415835_0,9.04,0.00,20.75,veh_passenger,1461.06,1421.53
13.73,227.86,veh8,31415835_0,9.25,0.00,20.75,veh_passenger,1460.91,1421.39
13.74,227.86,veh8,31415835_0,9.46,0.00,20.74,veh_passenger,1460.76,1421.25
13.75,227.86,veh8,31415835_0,9.67,0.00,20.74,veh_passenger,1460.60,1421.11
13.76,227.86,veh8,31415835_0,9.87,0.00,20.74,veh_passenger,1460.45,1420.97
13.77,227.86,veh8,31415835_0,10.08,0.00,20.73,veh_passenger,1460.29,1420.84
13.78,227.86,veh8,31415835_0,10.29,0.00,20.73,veh_passenger,1460.14,1420.70
13.79,227.86,veh8,31415835_0,10.50,0.00,20.73,veh_passenger,1459.99,1420.56
13.80,227.86,veh8,31415835_0,10.70,0.00,20.73,veh_passenger,1459.83,1420.42
13.81,227.86,veh8,31415835_0,10.91,0.00,20.73,veh_passenger,1459.68,1420.28
13.82,227.86,veh8,31415835_0,11.12,0.00,20.73,veh_passenger,1459.53,1420.14
13.83,227.86,veh8,31415835_0,11.33,0.00,20.72,veh_passenger,1459.37,1420.00
13.84,227.86,veh8,31415835_0,11.53,0.00,20.72,veh_passenger,1459.22,1419.86
13.85,227.86,veh8,31415835_0,11.74,0.00,20.72,veh_passenger,1459.07,1419.72
13.86,227.86,veh8,31415835_0,11.95,0.00,20.72,veh_passenger,1458.91,1419.58
13.87,227.86,veh8,31415835_0,12.15,0.00,20.72,veh_passenger,1458.76,1419.44
13.88,227.86,veh8,31415835_0,12.36,0.00,20.71,veh_passenger,1458.60,1419.31
13.89,227.86,veh8,31415835_0,12.57,0.00,20.72,veh_passenger,1458.45,1419.17
13.90,227.86,veh8,31415835_0,12.78,0.00,20.71,veh_passenger,1458.30,1419.03
13.91,227.86,veh8,31415835_0,12.98,0.00,20.71,veh_passenger,1458.14,1418.89
13.92,227.86,veh8,31415835_0,13.19,0.00,20.70,veh_passenger,1457.99,1418.75
13.93,227.86,veh8,31415835_0,13.40,0.00,20.70,veh_passenger,1457.84,1418.61
13.94,227.86,veh8,31415835_0,13.60,0.00,20.71,veh_passenger,1457.68,1418.47
13.95,227.86,veh8,31415835_0,13.81,0.00,20.71,veh_passenger,1457.53,1418.33
13.96,227.86,veh8,31415835_0,14.02,0.00,20.71,veh_passenger,1457.38,1418.19
13.97,227.86,veh8,31415835_0,14.22,0.00,20.70,veh_passenger,1457.22,1418.06
13.98,227.86,veh8,31415835_0,14.43,0.00,20.69,veh_passenger,1457.07,1417.92
13.99,227.86,veh8,31415835_0,14.64,0.00,20.70,veh_passenger,1456.92,1417.78
14.00,227.86,veh8,31415835_0,14.85,0.00,20.70,veh_passenger,1456.76,1417.64
14.01,227.86,veh8,31415835_0,15.05,0.00,20.69,veh_passenger,1456.61,1417.50
14.02,227.86,veh8,31415835_0,15.26,0.00,20.70,veh_passenger,1456.46,1417.36
14.03,227.86,veh8,31415835_0,15.47,0.00,20.69,veh_passenger,1456.30,1417.22
14.04,227.86,veh8,31415835_0,15.67,0.00,20.70,veh_passenger,1456.15,1417.08
14.05,227.86,veh8,31415835_0,15.88,0.00,20.68,veh_passenger,1456.00,1416.94
14.06,227.86,veh8,31415835_0,16.09,0.00,20.68,veh_passenger,1455.84,1416.81
14.07,227.86,veh8,31415835_0,16.29,0.00,20.67,veh_passenger,1455.69,1416.67
14.08,227.86,veh8,31415835_0,16.50,0.00,20.68,veh_passenger,1455.54,1416.53
14.09,227.86,veh8,31415835_0,16.71,0.00,20.67,veh_passenger,1455.38,1416.39
14.10,227.86,veh8,31415835_0,16.91,0.00,20.68,veh_passenger,1455.23,1416.25
14.11,227.86,veh8,31415835_0,17.12,0.00,20.67,veh_passenger,1455.08,1416.11
14.12,227.86,veh8,31415835_0,17.33,0.00,20.68,veh_passenger,1454.92,1415.97
14.13,227.86,veh8,31415835_0,17.53,0.00,20.67,veh_passenger,1454.77,1415.83
14.14,227.86,veh8,31415835_0,17.74,0.00,20.67,veh_passenger,1454.62,1415.70
14.15,227.86,veh8,31415835_0,17.95,0.00,20.66,veh_passenger,1454.46,1415.56
14.16,227.86,veh8,31415835_0,18.15,0.00,20.66,veh_passenger,1454.31,1415.42
14.17,227.86,veh8,31415835_0,18.36,0.00,20.66,veh_passenger,1454.16,1415.28
14.18,227.86,veh8,31415835_0,18.57,0.00,20.67,veh_passenger,1454.00,1415.14
14.19,227.86,veh8,31415835_0,18.77,0.00,20.66,veh_passenger,1453.85,1415.00
14.20,227.86,veh8,31415835_0,18.98,0.00,20.66,veh_passenger,1453.70,1414.86
14.21,227.86,veh8,31415835_0,19.19,0.00,20.65,veh_passenger,1453.54,1414.73
14.22,227.86,veh8,31415835_0,19.39,0.00,20.65,veh_passenger,1453.39,1414.59
14.23,227.86,veh8,31415835_0,19.60,0.00,20.65,veh_passenger,1453.24,1414.45
14.24,227.86,veh8,31415835_0,19.81,0.00,20.65,veh_passenger,1453.08,1414.31
14.25,227.86,veh8,31415835_0,20.01,0.00,20.65,veh_passenger,1452.93,1414.17
14.26,227.86,veh8,31415835_0,20.22,0.00,20.65,veh_passenger,1452.78,1414.03
14.27,227.86,veh8,31415835_0,20.43,0.00,20.65,veh_passenger,1452.62,1413.89
14.28,227.86,veh8,31415835_0,20.63,0.00,20.64,veh_passenger,1452.47,1413.76
14.29,227.86,veh8,31415835_0,20.84,0.00,20.64,veh_passenger,1452.32,1413.62
14.30,227.86,veh8,31415835_0,21.05,0.00,20.65,veh_passenger,1452.17,1413.48
14.31,227.86,veh8,31415835_0,21.25,0.00,20.64,veh_passenger,1452.01,1413.34
14.32,227.86,veh8,31415835_0,21.46,0.00,20.64,veh_passenger,1451.86,1413.20
14.33,227.86,veh8,31415835_0,21.67,0.00,20.63,veh_passenger,1451.71,1413.06
14.34,227.86,veh8,31415835_0,21.87,0.00,20.64,veh_passenger,1451.55,1412.92
14.35,227.86,veh8,31415835_0,22.08,0.00,20.63,veh_passenger,1451.40,1412.79
14.36,227.86,veh8,31415835_0,22.28,0.00,20.63,veh_passenger,1451.25,1412.65
14.37,227.86,veh8,31415835_0,22.49,0.00,20.63,veh_passenger,1451.09,1412.51
14.38,227.86,veh8,31415835_0,22.70,0.00,20.63,veh_passenger,1450.94,1412.37
14.39,227.86,veh8,31415835_0,22.90,0.00,20.62,veh_passenger,1450.79,1412.23
14.40,227.86,veh8,31415835_0,23.11,0.00,20.63,veh_passenger,1450.64,1412.09
14.41,227.86,veh8,31415835_0,23.32,0.00,20.62,veh_passenger,1450.48,1411.96
14.42,227.86,veh8,31415835_0,23.52,0.00,20.62,veh_passenger,1450.33,1411.82
14.43,227.86,veh8,31415835_0,23.73,0.00,20.61,veh_passenger,1450.18,1411.68
14.44,227.86,veh8,31415835_0,23.93,0.00,20.62,veh_passenger,1450.02,1411.54
14.45,227.86,veh8,31415835_0,24.14,0.00,20.61,veh_passenger,1449.87,1411.40
14.46,227.86,veh8,31415835_0,24.35,0.00,20.61,veh_passenger,1449.72,1411.26
14.47,227.86,veh8,31415835_0,24.55,0.00,20.62,veh_passenger,1449.57,1411.13
14.48,227.86,veh8,31415835_0,24.76,0.00,20.62,veh_passenger,1449.41,1410.99
14.49,227.86,veh8,31415835_0,24.96,0.00,20.60,veh_passenger,1449.26,1410.85
14.50,227.86,veh8,31415835_0,25.17,0.00,20.60,veh_passenger,1449.11,1410.71
14.51,227.86,veh8,31415835_0,25.38,0.00,20.61,veh_passenger,1448.95,1410.57
14.52,227.86,veh8,31415835_0,25.58,0.00,20.60,veh_passenger,1448.80,1410.43
14.53,227.86,veh8,31415835_0,25.79,0.00,20.60,veh_passenger,1448.65,1410.30
14.54,227.86,veh8,31415835_0,25.99,0.00,20.60,veh_passenger,1448.50,1410.16
14.55,227.86,veh8,31415835_0,26.20,0.00,20.60,veh_passenger,1448.34,1410.02
14.56,227.86,veh8,31415835_0,26.41,0.00,20.60,veh_passenger,1448.19,1409.88
14.57,227.86,veh8,31415835_0,26.61,0.00,20.59,veh_passenger,1448.04,1409.74
14.58,227.86,veh8,31415835_0,26.82,0.00,20.59,veh_passenger,1447.89,1409.60
14.59,227.86,veh8,31415835_0,27.02,0.00,20.59,veh_passenger,1447.73,1409.47
14.60,227.86,veh8,31415835_0,27.23,0.00,20.59,veh_passenger,1447.58,1409.33
14.61,227.86,veh8,31415835_0,27.44,0.00,20.59,veh_passenger,1447.43,1409.19
14.62,227.86,veh8,31415835_0,27.64,0.00,20.59,veh_passenger,1447.27,1409.05
14.63,227.86,veh8,31415835_0,27.85,0.00,20.58,veh_passenger,1447.12,1408.91
14.64,227.86,veh8,31415835_0,28.05,0.00,20.58,veh_passenger,1446.97,1408.78
14.65,227.86,veh8,31415835_0,28.26,0.00,20.58,veh_passenger,1446.82,1408.64
14.66,227.86,veh8,31415835_0,28.47,0.00,20.58,veh_passenger,1446.66,1408.50
14.67,227.86,veh8,31415835_0,28.67,0.00,20.58,veh_passenger,1446.51,1408.36
14.68,227.86,veh8,31415835_0,28.88,0.00,20.58,veh_passenger,1446.36,1408.22
14.69,227.86,veh8,31415835_0,29.08,0.00,20.58,veh_passenger,1446.21,1408.09
14.70,227.86,veh8,31415835_0,29.29,0.00,20.58,veh_passenger,1446.05,1407.95
14.71,227.86,veh8,31415835_0,29.49,0.00,20.56,veh_passenger,1445.90,1407.81
14.72,227.86,veh8,31415835_0,29.70,0.00,20.57,veh_passenger,1445.75,1407.67
14.73,227.86,veh8,31415835_0,29.91,0.00,20.57,veh_passenger,1445.60,1407.53
14.74,227.86,veh8,31415835_0,30.11,0.00,20.58,veh_passenger,1445.44,1407.40
14.75,227.86,veh8,31415835_0,30.32,0.00,20.57,veh_passenger,1445.29,1407.26
14.76,227.86,veh8,31415835_0,30.52,0.00,20.57,veh_passenger,1445.14,1407.12
14.77,227.86,veh8,31415835_0,30.73,0.00,20.56,veh_passenger,1444.99,1406.98
14.78,227.86,veh8,31415835_0,30.93,0.00,20.55,veh_passenger,1444.83,1406.84
14.79,227.86,veh8,31415835_0,31.14,0.00,20.56,veh_passenger,1444.68,1406.71
14.80,227.86,veh8,31415835_0,31.34,0.00,20.56,veh_passenger,1444.53,1406.57
14.81,227.86,veh8,31415835_0,31.55,0.00,20.56,veh_passenger,1444.38,1406.43
14.82,227.86,veh8,31415835_0,31.76,0.00,20.55,veh_passenger,1444.22,1406.29
14.83,227.86,veh8,31415835_0,31.96,0.00,20.55,veh_passenger,1444.07,1406.15
14.84,227.86,veh8,31415835_0,32.17,0.00,20.55,veh_passenger,1443.92,1406.02
14.85,227.86,veh8,31415835_0,32.37,0.00,20.55,veh_passenger,1443.77,1405.88
14.86,227.86,veh8,31415835_0,32.58,0.00,20.55,veh_passenger,1443.61,1405.74
14.87,227.86,veh8,31415835_0,32.78,0.00,20.54,veh_passenger,1443.46,1405.60
14.88,227.86,veh8,31415835_0,32.99,0.00,20.55,veh_passenger,1443.31,1405.46
14.89,227.86,veh8,31415835_0,33.19,0.00,20.54,veh_passenger,1443.16,1405.33
14.90,227.86,veh8,31415835_0,33.40,0.00,20.55,veh_passenger,1443.01,1405.19
14.91,227.86,veh8,31415835_0,33.61,0.00,20.54,veh_passenger,1442.85,1405.05
14.92,227.86,veh8,31415835_0,33.81,0.00,20.54,veh_passenger,1442.70,1404.91
14.93,227.86,veh8,31415835_0,34.02,0.00,20.54,veh_passenger,1442.55,1404.78
14.94,227.86,veh8,31415835_0,34.22,0.00,20.54,veh_passenger,1442.40,1404.64
14.95,227.86,veh8,31415835_0,34.43,0.00,20.54,veh_passenger,1442.24,1404.50
14.96,227.86,veh8,31415835_0,34.63,0.00,20.53,veh_passenger,1442.09,1404.36
14.97,227.86,veh8,31415835_0,34.84,0.00,20.53,veh_passenger,1441.94,1404.22
14.98,227.86,veh8,31415835_0,35.04,0.00,20.53,veh_passenger,1441.79,1404.09
14.99,227.86,veh8,31415835_0,35.25,0.00,20.54,veh_passenger,1441.63,1403.95
15.00,227.86,veh8,31415835_0,35.45,0.00,20.53,veh_passenger,1441.48,1403.81
15.01,227.86,veh8,31415835_0,35.66,0.00,20.54,veh_passenger,1441.33,1403.67
15.02,227.86,veh8,31415835_0,35.86,0.00,20.53,veh_passenger,1441.18,1403.54
15.03,227.86,veh8,31415835_0,36.07,0.00,20.52,veh_passenger,1441.03,1403.40
15.04,227.86,veh8,31415835_0,36.27,0.00,20.52,veh_passenger,1440.87,1403.26
15.05,227.86,veh8,31415835_0,36.48,0.00,20.52,veh_passenger,1440.72,1403.12
15.06,227.86,veh8,31415835_0,36.68,0.00,20.52,veh_passenger,1440.57,1402.98
15.07,227.86,veh8,31415835_0,36.89,0.00,20.51,veh_passenger,1440.42,1402.85
15.08,227.86,veh8,31415835_0,37.10,0.00,20.51,veh_passenger,1440.27,1402.71
15.09,227.86,veh8,31415835_0,37.30,0.00,20.52,veh_passenger,1440.11,1402.57
15.10,227.86,veh8,31415835_0,37.51,0.00,20.51,veh_passenger,1439.96,1402.43
15.11,227.86,veh8,31415835_0,37.71,0.00,20.51,veh_passenger,1439.81,1402.30
15.12,227.86,veh8,31415835_0,37.92,0.00,20.51,veh_passenger,1439.66,1402.16
15.13,227.86,veh8,31415835_0,38.12,0.00,20.51,veh_passenger,1439.51,1402.02
15.14,227.86,veh8,31415835_0,38.33,0.00,20.51,veh_passenger,1439.35,1401.88
15.15,227.86,veh8,31415835_0,38.53,0.00,20.50,veh_passenger,1439.20,1401.75
15.16,227.86,veh8,31415835_0,38.74,0.00,20.50,veh_passenger,1439.05,1401.61
15.17,227.86,veh8,31415835_0,38.94,0.00,20.51,veh_passenger,1438.90,1401.47
15.18,227.86,veh8,31415835_0,39.15,0.00,20.50,veh_passenger,1438.74,1401.33
15.19,227.86,veh8,31415835_0,39.35,0.00,20.49,veh_passenger,1438.59,1401.20
15.20,227.86,veh8,31415835_0,39.56,0.00,20.50,veh_passenger,1438.44,1401.06
15.21,227.86,veh8,31415835_0,39.76,0.00,20.49,veh_passenger,1438.29,1400.92
15.22,227.86,veh8,31415835_0,39.97,0.00,20.49,veh_passenger,1438.14,1400.78
15.23,227.86,veh8,31415835_0,40.17,0.00,20.49,veh_passenger,1437.99,1400.65
15.24,227.86,veh8,31415835_0,40.38,0.00,20.50,veh_passenger,1437.83,1400.51
15.25,227.86,veh8,31415835_0,40.58,0.00,20.48,veh_passenger,1437.68,1400.37
15.26,227.86,veh8,31415835_0,40.79,0.00,20.49,veh_passenger,1437.53,1400.23
15.27,227.86,veh8,31415835_0,40.99,0.00,20.49,veh_passenger,1437.38,1400.10
15.28,227.86,veh8,31415835_0,41.20,0.00,20.49,veh_passenger,1437.23,1399.96
15.29,227.86,veh8,31415835_0,41.40,0.00,20.49,veh_passenger,1437.07,1399.82
15.30,227.86,veh8,31415835_0,41.60,0.00,20.48,veh_passenger,1436.92,1399.68
15.31,227.86,veh8,31415835_0,41.81,0.00,20.48,veh_passenger,1436.77,1399.55
15.32,227.86,veh8,31415835_0,42.01,0.00,20.49,veh_passenger,1436.62,1399.41
15.33,227.86,veh8,31415835_0,42.22,0.00,20.48,veh_passenger,1436.47,1399.27
15.34,227.86,veh8,31415835_0,42.42,0.00,20.48,veh_passenger,1436.31,1399.13
15.35,227.86,veh8,31415835_0,42.63,0.00,20.48,veh_passenger,1436.16,1399.00
15.36,227.86,veh8,31415835_0,42.83,0.00,20.48,veh_passenger,1436.01,1398.86
15.37,227.86,veh8,31415835_0,43.04,0.00,20.47,veh_passenger,1435.86,1398.72
15.38,227.86,veh8,31415835_0,43.24,0.00,20.47,veh_passenger,1435.71,1398.58
15.39,227.86,veh8,31415835_0,43.45,0.00,20.47,veh_passenger,1435.56,1398.45
15.40,227.86,veh8,31415835_0,43.65,0.00,20.46,veh_passenger,1435.40,1398.31
15.41,227.86,veh8,31415835_0,43.86,0.00,20.47,veh_passenger,1435.25,1398.17
15.42,227.86,veh8,31415835_0,44.06,0.00,20.46,veh_passenger,1435.10,1398.03
15.43,227.86,veh8,31415835_0,44.27,0.00,20.45,veh_passenger,1434.95,1397.90
15.44,227.86,veh8,31415835_0,44.47,0.00,20.46,veh_passenger,1434.80,1397.76
15.45,227.86,veh8,31415835_0,44.68,0.00,20.46,veh_passenger,1434.64,1397.62
15.46,227.86,veh8,31415835_0,44.88,0.00,20.46,veh_passenger,1434.49,1397.49
15.47,227.86,veh8,31415835_0,45.08,0.00,20.46,veh_passenger,1434.34,1397.35
15.48,227.86,veh8,31415835_0,45.29,0.00,20.46,veh_passenger,1434.19,1397.21
15.49,227.86,veh8,31415835_0,45.49,0.00,20.46,veh_passenger,1434.04,1397.07
15.50,227.86,veh8,31415835_0,45.70,0.00,20.46,veh_passenger,1433.89,1396.94
15.51,227.86,veh8,31415835_0,45.90,0.00,20.46,veh_passenger,1433.73,1396.80
15.52,227.86,veh8,31415835_0,46.11,0.00,20.46,veh_passenger,1433.58,1396.66
15.53,227.86,veh8,31415835_0,46.31,0.00,20.45,veh_passenger,1433.43,1396.52
15.54,227.86,veh8,31415835_0,46.52,0.00,20.45,veh_passenger,1433.28,1396.39
15.55,227.86,veh8,31415835_0,46.72,0.00,20.45,veh_passenger,1433.13,1396.25
15.56,227.86,veh8,31415835_0,46.93,0.00,20.45,veh_passenger,1432.98,1396.11
15.57,227.86,veh8,31415835_0,47.13,0.00,20.45,veh_passenger,1432.82,1395.98
15.58,227.86,veh8,31415835_0,47.33,0.00,20.44,veh_passenger,1432.67,1395.84
15.59,227.86,veh8,31415835_0,47.54,0.00,20.44,veh_passenger,1432.52,1395.70
15.60,227.86,veh8,31415835_0,47.74,0.00,20.44,veh_passenger,1432.37,1395.56
15.61,227.86,veh8,31415835_0,47.95,0.00,20.44,veh_passenger,1432.22,1395.43
15.62,227.86,veh8,31415835_0,48.15,0.00,20.45,veh_passenger,1432.07,1395.29
15.63,227.86,veh8,31415835_0,48.36,0.00,20.44,veh_passenger,1431.92,1395.15
15.64,227.86,veh8,31415835_0,48.56,0.00,20.44,veh_passenger,1431.76,1395.02
15.65,227.86,veh8,31415835_0,48.77,0.00,20.43,veh_passenger,1431.61,1394.88
15.66,227.86,veh8,31415835_0,48.97,0.00,20.44,veh_passenger,1431.46,1394.74
15.67,227.86,veh8,31415835_0,49.17,0.00,20.43,veh_passenger,1431.31,1394.60
15.68,227.86,veh8,31415835_0,49.38,0.00,20.42,veh_passenger,1431.16,1394.47
